Date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,Predicted,Actual
2022-05-19,183.47999572753906,186.35000610351562,187.44000244140625,180.33999633789062,187.8300018310547,191.39999389648438,195.19000244140625,197.44000244140625,192.91000366210938,205.08999633789062,198.97999572753906,197.13999938964844,198.61000061035156,202.8300018310547,192.77000427246094,182.94000244140625,169.69000244140625,167.5399932861328,180.11000061035156,173.35000610351562,175.50999450683594,170.91000366210938,178.88999938964844,181.7100067138672,190.85000610351562,189.13999938964844,179.60000610351562,178.36000061035156,174.8699951171875,179.9499969482422,185.8800048828125,184.05999755859375,189.27000427246094,186.97999572753906,177.33999633789062,174.4499969482422,176.55999755859375,174.77999877929688,189.11000061035156,190.9199981689453,201.6300048828125,216.44000244140625,223.8800048828125,220.44000244140625,218.50999450683594,213.91000366210938,226.75,226.02000427246094,224.89999389648438,226.2100067138672,221.4199981689453,226.72999572753906,229.91000366210938,226.77999877929688,233.49000549316406,229.94000244140625,244.11000061035156,242.6999969482422,249.3000030517578,249.11000061035156,239.71063232421875,245.69000244140625
2022-05-20,186.35000610351562,187.44000244140625,180.33999633789062,187.8300018310547,191.39999389648438,195.19000244140625,197.44000244140625,192.91000366210938,205.08999633789062,198.97999572753906,197.13999938964844,198.61000061035156,202.8300018310547,192.77000427246094,182.94000244140625,169.69000244140625,167.5399932861328,180.11000061035156,173.35000610351562,175.50999450683594,170.91000366210938,178.88999938964844,181.7100067138672,190.85000610351562,189.13999938964844,179.60000610351562,178.36000061035156,174.8699951171875,179.9499969482422,185.8800048828125,184.05999755859375,189.27000427246094,186.97999572753906,177.33999633789062,174.4499969482422,176.55999755859375,174.77999877929688,189.11000061035156,190.9199981689453,201.6300048828125,216.44000244140625,223.8800048828125,220.44000244140625,218.50999450683594,213.91000366210938,226.75,226.02000427246094,224.89999389648438,226.2100067138672,221.4199981689453,226.72999572753906,229.91000366210938,226.77999877929688,233.49000549316406,229.94000244140625,244.11000061035156,242.6999969482422,249.3000030517578,249.11000061035156,245.69000244140625,241.360595703125,241.14999389648438
2022-05-23,187.44000244140625,180.33999633789062,187.8300018310547,191.39999389648438,195.19000244140625,197.44000244140625,192.91000366210938,205.08999633789062,198.97999572753906,197.13999938964844,198.61000061035156,202.8300018310547,192.77000427246094,182.94000244140625,169.69000244140625,167.5399932861328,180.11000061035156,173.35000610351562,175.50999450683594,170.91000366210938,178.88999938964844,181.7100067138672,190.85000610351562,189.13999938964844,179.60000610351562,178.36000061035156,174.8699951171875,179.9499969482422,185.8800048828125,184.05999755859375,189.27000427246094,186.97999572753906,177.33999633789062,174.4499969482422,176.55999755859375,174.77999877929688,189.11000061035156,190.9199981689453,201.6300048828125,216.44000244140625,223.8800048828125,220.44000244140625,218.50999450683594,213.91000366210938,226.75,226.02000427246094,224.89999389648438,226.2100067138672,221.4199981689453,226.72999572753906,229.91000366210938,226.77999877929688,233.49000549316406,229.94000244140625,244.11000061035156,242.6999969482422,249.3000030517578,249.11000061035156,245.69000244140625,241.14999389648438,241.019775390625,245.1699981689453
2022-05-24,180.33999633789062,187.8300018310547,191.39999389648438,195.19000244140625,197.44000244140625,192.91000366210938,205.08999633789062,198.97999572753906,197.13999938964844,198.61000061035156,202.8300018310547,192.77000427246094,182.94000244140625,169.69000244140625,167.5399932861328,180.11000061035156,173.35000610351562,175.50999450683594,170.91000366210938,178.88999938964844,181.7100067138672,190.85000610351562,189.13999938964844,179.60000610351562,178.36000061035156,174.8699951171875,179.9499969482422,185.8800048828125,184.05999755859375,189.27000427246094,186.97999572753906,177.33999633789062,174.4499969482422,176.55999755859375,174.77999877929688,189.11000061035156,190.9199981689453,201.6300048828125,216.44000244140625,223.8800048828125,220.44000244140625,218.50999450683594,213.91000366210938,226.75,226.02000427246094,224.89999389648438,226.2100067138672,221.4199981689453,226.72999572753906,229.91000366210938,226.77999877929688,233.49000549316406,229.94000244140625,244.11000061035156,242.6999969482422,249.3000030517578,249.11000061035156,245.69000244140625,241.14999389648438,245.1699981689453,240.7689666748047,241.16000366210938
2022-05-25,187.8300018310547,191.39999389648438,195.19000244140625,197.44000244140625,192.91000366210938,205.08999633789062,198.97999572753906,197.13999938964844,198.61000061035156,202.8300018310547,192.77000427246094,182.94000244140625,169.69000244140625,167.5399932861328,180.11000061035156,173.35000610351562,175.50999450683594,170.91000366210938,178.88999938964844,181.7100067138672,190.85000610351562,189.13999938964844,179.60000610351562,178.36000061035156,174.8699951171875,179.9499969482422,185.8800048828125,184.05999755859375,189.27000427246094,186.97999572753906,177.33999633789062,174.4499969482422,176.55999755859375,174.77999877929688,189.11000061035156,190.9199981689453,201.6300048828125,216.44000244140625,223.8800048828125,220.44000244140625,218.50999450683594,213.91000366210938,226.75,226.02000427246094,224.89999389648438,226.2100067138672,221.4199981689453,226.72999572753906,229.91000366210938,226.77999877929688,233.49000549316406,229.94000244140625,244.11000061035156,242.6999969482422,249.3000030517578,249.11000061035156,245.69000244140625,241.14999389648438,245.1699981689453,241.16000366210938,239.6893310546875,226.5399932861328
2022-05-26,191.39999389648438,195.19000244140625,197.44000244140625,192.91000366210938,205.08999633789062,198.97999572753906,197.13999938964844,198.61000061035156,202.8300018310547,192.77000427246094,182.94000244140625,169.69000244140625,167.5399932861328,180.11000061035156,173.35000610351562,175.50999450683594,170.91000366210938,178.88999938964844,181.7100067138672,190.85000610351562,189.13999938964844,179.60000610351562,178.36000061035156,174.8699951171875,179.9499969482422,185.8800048828125,184.05999755859375,189.27000427246094,186.97999572753906,177.33999633789062,174.4499969482422,176.55999755859375,174.77999877929688,189.11000061035156,190.9199981689453,201.6300048828125,216.44000244140625,223.8800048828125,220.44000244140625,218.50999450683594,213.91000366210938,226.75,226.02000427246094,224.89999389648438,226.2100067138672,221.4199981689453,226.72999572753906,229.91000366210938,226.77999877929688,233.49000549316406,229.94000244140625,244.11000061035156,242.6999969482422,249.3000030517578,249.11000061035156,245.69000244140625,241.14999389648438,245.1699981689453,241.16000366210938,226.5399932861328,235.54591369628906,224.5500030517578
2022-05-27,195.19000244140625,197.44000244140625,192.91000366210938,205.08999633789062,198.97999572753906,197.13999938964844,198.61000061035156,202.8300018310547,192.77000427246094,182.94000244140625,169.69000244140625,167.5399932861328,180.11000061035156,173.35000610351562,175.50999450683594,170.91000366210938,178.88999938964844,181.7100067138672,190.85000610351562,189.13999938964844,179.60000610351562,178.36000061035156,174.8699951171875,179.9499969482422,185.8800048828125,184.05999755859375,189.27000427246094,186.97999572753906,177.33999633789062,174.4499969482422,176.55999755859375,174.77999877929688,189.11000061035156,190.9199981689453,201.6300048828125,216.44000244140625,223.8800048828125,220.44000244140625,218.50999450683594,213.91000366210938,226.75,226.02000427246094,224.89999389648438,226.2100067138672,221.4199981689453,226.72999572753906,229.91000366210938,226.77999877929688,233.49000549316406,229.94000244140625,244.11000061035156,242.6999969482422,249.3000030517578,249.11000061035156,245.69000244140625,241.14999389648438,245.1699981689453,241.16000366210938,226.5399932861328,224.5500030517578,230.74899291992188,229.61000061035156
2022-05-31,197.44000244140625,192.91000366210938,205.08999633789062,198.97999572753906,197.13999938964844,198.61000061035156,202.8300018310547,192.77000427246094,182.94000244140625,169.69000244140625,167.5399932861328,180.11000061035156,173.35000610351562,175.50999450683594,170.91000366210938,178.88999938964844,181.7100067138672,190.85000610351562,189.13999938964844,179.60000610351562,178.36000061035156,174.8699951171875,179.9499969482422,185.8800048828125,184.05999755859375,189.27000427246094,186.97999572753906,177.33999633789062,174.4499969482422,176.55999755859375,174.77999877929688,189.11000061035156,190.9199981689453,201.6300048828125,216.44000244140625,223.8800048828125,220.44000244140625,218.50999450683594,213.91000366210938,226.75,226.02000427246094,224.89999389648438,226.2100067138672,221.4199981689453,226.72999572753906,229.91000366210938,226.77999877929688,233.49000549316406,229.94000244140625,244.11000061035156,242.6999969482422,249.3000030517578,249.11000061035156,245.69000244140625,241.14999389648438,245.1699981689453,241.16000366210938,226.5399932861328,224.5500030517578,229.61000061035156,227.63153076171875,233.97999572753906
2022-06-01,192.91000366210938,205.08999633789062,198.97999572753906,197.13999938964844,198.61000061035156,202.8300018310547,192.77000427246094,182.94000244140625,169.69000244140625,167.5399932861328,180.11000061035156,173.35000610351562,175.50999450683594,170.91000366210938,178.88999938964844,181.7100067138672,190.85000610351562,189.13999938964844,179.60000610351562,178.36000061035156,174.8699951171875,179.9499969482422,185.8800048828125,184.05999755859375,189.27000427246094,186.97999572753906,177.33999633789062,174.4499969482422,176.55999755859375,174.77999877929688,189.11000061035156,190.9199981689453,201.6300048828125,216.44000244140625,223.8800048828125,220.44000244140625,218.50999450683594,213.91000366210938,226.75,226.02000427246094,224.89999389648438,226.2100067138672,221.4199981689453,226.72999572753906,229.91000366210938,226.77999877929688,233.49000549316406,229.94000244140625,244.11000061035156,242.6999969482422,249.3000030517578,249.11000061035156,245.69000244140625,241.14999389648438,245.1699981689453,241.16000366210938,226.5399932861328,224.5500030517578,229.61000061035156,233.97999572753906,226.68264770507812,223.27999877929688
2022-06-02,205.08999633789062,198.97999572753906,197.13999938964844,198.61000061035156,202.8300018310547,192.77000427246094,182.94000244140625,169.69000244140625,167.5399932861328,180.11000061035156,173.35000610351562,175.50999450683594,170.91000366210938,178.88999938964844,181.7100067138672,190.85000610351562,189.13999938964844,179.60000610351562,178.36000061035156,174.8699951171875,179.9499969482422,185.8800048828125,184.05999755859375,189.27000427246094,186.97999572753906,177.33999633789062,174.4499969482422,176.55999755859375,174.77999877929688,189.11000061035156,190.9199981689453,201.6300048828125,216.44000244140625,223.8800048828125,220.44000244140625,218.50999450683594,213.91000366210938,226.75,226.02000427246094,224.89999389648438,226.2100067138672,221.4199981689453,226.72999572753906,229.91000366210938,226.77999877929688,233.49000549316406,229.94000244140625,244.11000061035156,242.6999969482422,249.3000030517578,249.11000061035156,245.69000244140625,241.14999389648438,245.1699981689453,241.16000366210938,226.5399932861328,224.5500030517578,229.61000061035156,233.97999572753906,223.27999877929688,224.7181396484375,224.57000732421875
