Date,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,Predicted,Actual
2022-05-19,247.33090209960938,246.76425170898438,254.66848754882812,253.66217041015625,256.4956359863281,259.7981262207031,266.9696960449219,265.6310729980469,266.1684875488281,268.2789001464844,263.823486328125,262.5826721191406,266.2465515136719,264.2046203613281,258.71356201171875,247.18431091308594,236.7005615234375,238.87942504882812,245.98255920410156,239.34837341308594,241.96688842773438,247.9171142578125,247.32110595703125,252.91957092285156,261.5567932128906,258.8112487792969,250.59425354003906,254.28750610351562,250.93618774414062,253.62310791015625,256.81805419921875,260.10101318359375,262.2406921386719,261.5177307128906,258.4400329589844,247.84872436523438,246.92056274414062,248.24932861328125,250.82872009277344,248.41542053222656,253.57427978515625,256.25140380859375,258.76239013671875,254.38516235351562,252.89031982421875,246.11935424804688,262.5728759765625,270.0668640136719,274.2975158691406,271.63018798828125,268.51336669921875,275.98785400390625,277.1407470703125,276.4178161621094,273.8871765136719,275.82171630859375,282.5242919921875,280.4334411621094,285.2112121582031,286.7353515625,278.09423828125,285.9927978515625
2022-05-20,246.76425170898438,254.66848754882812,253.66217041015625,256.4956359863281,259.7981262207031,266.9696960449219,265.6310729980469,266.1684875488281,268.2789001464844,263.823486328125,262.5826721191406,266.2465515136719,264.2046203613281,258.71356201171875,247.18431091308594,236.7005615234375,238.87942504882812,245.98255920410156,239.34837341308594,241.96688842773438,247.9171142578125,247.32110595703125,252.91957092285156,261.5567932128906,258.8112487792969,250.59425354003906,254.28750610351562,250.93618774414062,253.62310791015625,256.81805419921875,260.10101318359375,262.2406921386719,261.5177307128906,258.4400329589844,247.84872436523438,246.92056274414062,248.24932861328125,250.82872009277344,248.41542053222656,253.57427978515625,256.25140380859375,258.76239013671875,254.38516235351562,252.89031982421875,246.11935424804688,262.5728759765625,270.0668640136719,274.2975158691406,271.63018798828125,268.51336669921875,275.98785400390625,277.1407470703125,276.4178161621094,273.8871765136719,275.82171630859375,282.5242919921875,280.4334411621094,285.2112121582031,286.7353515625,285.9927978515625,279.5504455566406,285.2389221191406
2022-05-23,254.66848754882812,253.66217041015625,256.4956359863281,259.7981262207031,266.9696960449219,265.6310729980469,266.1684875488281,268.2789001464844,263.823486328125,262.5826721191406,266.2465515136719,264.2046203613281,258.71356201171875,247.18431091308594,236.7005615234375,238.87942504882812,245.98255920410156,239.34837341308594,241.96688842773438,247.9171142578125,247.32110595703125,252.91957092285156,261.5567932128906,258.8112487792969,250.59425354003906,254.28750610351562,250.93618774414062,253.62310791015625,256.81805419921875,260.10101318359375,262.2406921386719,261.5177307128906,258.4400329589844,247.84872436523438,246.92056274414062,248.24932861328125,250.82872009277344,248.41542053222656,253.57427978515625,256.25140380859375,258.76239013671875,254.38516235351562,252.89031982421875,246.11935424804688,262.5728759765625,270.0668640136719,274.2975158691406,271.63018798828125,268.51336669921875,275.98785400390625,277.1407470703125,276.4178161621094,273.8871765136719,275.82171630859375,282.5242919921875,280.4334411621094,285.2112121582031,286.7353515625,285.9927978515625,285.2389221191406,280.6142578125,284.11297607421875
2022-05-24,253.66217041015625,256.4956359863281,259.7981262207031,266.9696960449219,265.6310729980469,266.1684875488281,268.2789001464844,263.823486328125,262.5826721191406,266.2465515136719,264.2046203613281,258.71356201171875,247.18431091308594,236.7005615234375,238.87942504882812,245.98255920410156,239.34837341308594,241.96688842773438,247.9171142578125,247.32110595703125,252.91957092285156,261.5567932128906,258.8112487792969,250.59425354003906,254.28750610351562,250.93618774414062,253.62310791015625,256.81805419921875,260.10101318359375,262.2406921386719,261.5177307128906,258.4400329589844,247.84872436523438,246.92056274414062,248.24932861328125,250.82872009277344,248.41542053222656,253.57427978515625,256.25140380859375,258.76239013671875,254.38516235351562,252.89031982421875,246.11935424804688,262.5728759765625,270.0668640136719,274.2975158691406,271.63018798828125,268.51336669921875,275.98785400390625,277.1407470703125,276.4178161621094,273.8871765136719,275.82171630859375,282.5242919921875,280.4334411621094,285.2112121582031,286.7353515625,285.9927978515625,285.2389221191406,284.11297607421875,281.218994140625,280.1767883300781
2022-05-25,256.4956359863281,259.7981262207031,266.9696960449219,265.6310729980469,266.1684875488281,268.2789001464844,263.823486328125,262.5826721191406,266.2465515136719,264.2046203613281,258.71356201171875,247.18431091308594,236.7005615234375,238.87942504882812,245.98255920410156,239.34837341308594,241.96688842773438,247.9171142578125,247.32110595703125,252.91957092285156,261.5567932128906,258.8112487792969,250.59425354003906,254.28750610351562,250.93618774414062,253.62310791015625,256.81805419921875,260.10101318359375,262.2406921386719,261.5177307128906,258.4400329589844,247.84872436523438,246.92056274414062,248.24932861328125,250.82872009277344,248.41542053222656,253.57427978515625,256.25140380859375,258.76239013671875,254.38516235351562,252.89031982421875,246.11935424804688,262.5728759765625,270.0668640136719,274.2975158691406,271.63018798828125,268.51336669921875,275.98785400390625,277.1407470703125,276.4178161621094,273.8871765136719,275.82171630859375,282.5242919921875,280.4334411621094,285.2112121582031,286.7353515625,285.9927978515625,285.2389221191406,284.11297607421875,280.1767883300781,281.0599060058594,271.95220947265625
2022-05-26,259.7981262207031,266.9696960449219,265.6310729980469,266.1684875488281,268.2789001464844,263.823486328125,262.5826721191406,266.2465515136719,264.2046203613281,258.71356201171875,247.18431091308594,236.7005615234375,238.87942504882812,245.98255920410156,239.34837341308594,241.96688842773438,247.9171142578125,247.32110595703125,252.91957092285156,261.5567932128906,258.8112487792969,250.59425354003906,254.28750610351562,250.93618774414062,253.62310791015625,256.81805419921875,260.10101318359375,262.2406921386719,261.5177307128906,258.4400329589844,247.84872436523438,246.92056274414062,248.24932861328125,250.82872009277344,248.41542053222656,253.57427978515625,256.25140380859375,258.76239013671875,254.38516235351562,252.89031982421875,246.11935424804688,262.5728759765625,270.0668640136719,274.2975158691406,271.63018798828125,268.51336669921875,275.98785400390625,277.1407470703125,276.4178161621094,273.8871765136719,275.82171630859375,282.5242919921875,280.4334411621094,285.2112121582031,286.7353515625,285.9927978515625,285.2389221191406,284.11297607421875,280.1767883300781,271.95220947265625,279.59100341796875,270.6694641113281
2022-05-27,266.9696960449219,265.6310729980469,266.1684875488281,268.2789001464844,263.823486328125,262.5826721191406,266.2465515136719,264.2046203613281,258.71356201171875,247.18431091308594,236.7005615234375,238.87942504882812,245.98255920410156,239.34837341308594,241.96688842773438,247.9171142578125,247.32110595703125,252.91957092285156,261.5567932128906,258.8112487792969,250.59425354003906,254.28750610351562,250.93618774414062,253.62310791015625,256.81805419921875,260.10101318359375,262.2406921386719,261.5177307128906,258.4400329589844,247.84872436523438,246.92056274414062,248.24932861328125,250.82872009277344,248.41542053222656,253.57427978515625,256.25140380859375,258.76239013671875,254.38516235351562,252.89031982421875,246.11935424804688,262.5728759765625,270.0668640136719,274.2975158691406,271.63018798828125,268.51336669921875,275.98785400390625,277.1407470703125,276.4178161621094,273.8871765136719,275.82171630859375,282.5242919921875,280.4334411621094,285.2112121582031,286.7353515625,285.9927978515625,285.2389221191406,284.11297607421875,280.1767883300781,271.95220947265625,270.6694641113281,277.54901123046875,270.0331115722656
2022-05-31,265.6310729980469,266.1684875488281,268.2789001464844,263.823486328125,262.5826721191406,266.2465515136719,264.2046203613281,258.71356201171875,247.18431091308594,236.7005615234375,238.87942504882812,245.98255920410156,239.34837341308594,241.96688842773438,247.9171142578125,247.32110595703125,252.91957092285156,261.5567932128906,258.8112487792969,250.59425354003906,254.28750610351562,250.93618774414062,253.62310791015625,256.81805419921875,260.10101318359375,262.2406921386719,261.5177307128906,258.4400329589844,247.84872436523438,246.92056274414062,248.24932861328125,250.82872009277344,248.41542053222656,253.57427978515625,256.25140380859375,258.76239013671875,254.38516235351562,252.89031982421875,246.11935424804688,262.5728759765625,270.0668640136719,274.2975158691406,271.63018798828125,268.51336669921875,275.98785400390625,277.1407470703125,276.4178161621094,273.8871765136719,275.82171630859375,282.5242919921875,280.4334411621094,285.2112121582031,286.7353515625,285.9927978515625,285.2389221191406,284.11297607421875,280.1767883300781,271.95220947265625,270.6694641113281,270.0331115722656,275.4115295410156,273.0292053222656
2022-06-01,266.1684875488281,268.2789001464844,263.823486328125,262.5826721191406,266.2465515136719,264.2046203613281,258.71356201171875,247.18431091308594,236.7005615234375,238.87942504882812,245.98255920410156,239.34837341308594,241.96688842773438,247.9171142578125,247.32110595703125,252.91957092285156,261.5567932128906,258.8112487792969,250.59425354003906,254.28750610351562,250.93618774414062,253.62310791015625,256.81805419921875,260.10101318359375,262.2406921386719,261.5177307128906,258.4400329589844,247.84872436523438,246.92056274414062,248.24932861328125,250.82872009277344,248.41542053222656,253.57427978515625,256.25140380859375,258.76239013671875,254.38516235351562,252.89031982421875,246.11935424804688,262.5728759765625,270.0668640136719,274.2975158691406,271.63018798828125,268.51336669921875,275.98785400390625,277.1407470703125,276.4178161621094,273.8871765136719,275.82171630859375,282.5242919921875,280.4334411621094,285.2112121582031,286.7353515625,285.9927978515625,285.2389221191406,284.11297607421875,280.1767883300781,271.95220947265625,270.6694641113281,270.0331115722656,273.0292053222656,273.8620300292969,262.4937744140625
2022-06-02,268.2789001464844,263.823486328125,262.5826721191406,266.2465515136719,264.2046203613281,258.71356201171875,247.18431091308594,236.7005615234375,238.87942504882812,245.98255920410156,239.34837341308594,241.96688842773438,247.9171142578125,247.32110595703125,252.91957092285156,261.5567932128906,258.8112487792969,250.59425354003906,254.28750610351562,250.93618774414062,253.62310791015625,256.81805419921875,260.10101318359375,262.2406921386719,261.5177307128906,258.4400329589844,247.84872436523438,246.92056274414062,248.24932861328125,250.82872009277344,248.41542053222656,253.57427978515625,256.25140380859375,258.76239013671875,254.38516235351562,252.89031982421875,246.11935424804688,262.5728759765625,270.0668640136719,274.2975158691406,271.63018798828125,268.51336669921875,275.98785400390625,277.1407470703125,276.4178161621094,273.8871765136719,275.82171630859375,282.5242919921875,280.4334411621094,285.2112121582031,286.7353515625,285.9927978515625,285.2389221191406,284.11297607421875,280.1767883300781,271.95220947265625,270.6694641113281,270.0331115722656,273.0292053222656,262.4937744140625,271.5462646484375,259.69354248046875
