Price,Close,High,Low,Open,Volume,Ticker
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,
Date,,,,,,
2015-08-27,38.38663864135742,38.43035851786483,37.53845902753995,37.800781622197206,50943200,MSFT
2015-08-28,38.412864685058594,38.60523611830944,37.94068207741323,37.94942805289498,28246700,MSFT
2015-08-31,38.05436325073242,38.41287159085313,37.687108933557624,38.08934048772296,34441700,MSFT
2015-09-01,36.5678596496582,37.24115637072823,36.42795405408602,36.87390209759344,49688900,MSFT
2015-09-02,37.91444778442383,37.93193639837381,36.62032037263375,37.040037100597125,37671500,MSFT
2015-09-03,38.036869049072266,38.45658582451267,37.84449760947408,37.958171945201414,28285200,MSFT
2015-09-04,37.25865173339844,37.63464871500626,36.9001433713553,37.433534593432114,37138800,MSFT
2015-09-08,38.37788009643555,38.47406579461996,37.77453799274921,37.861977717128674,32469800,MSFT
2015-09-09,37.660884857177734,38.823853191844464,37.52097921814246,38.65771295225576,33469500,MSFT
2015-09-10,37.85324478149414,38.290450186679486,37.38106214334696,37.70459320921261,31366600,MSFT
2015-09-11,38.01938247680664,38.115568201776014,37.5471998282002,37.722082661270655,27132500,MSFT
2015-09-14,37.634647369384766,37.9844097413333,37.477253134543375,37.97566709967011,23656000,MSFT
2015-09-15,38.45658874511719,38.727657309172656,37.66962098225442,37.76580337374571,28882200,MSFT
2015-09-16,38.73640441894531,38.80635889604151,38.33417618248136,38.44785053995615,23372200,MSFT
2015-09-17,38.692684173583984,39.34849237991592,38.544035914576334,38.727661411802146,32768200,MSFT
2015-09-18,38.01938247680664,38.46533386791692,37.88822285371325,38.03687109367495,63143700,MSFT
2015-09-21,38.57025909423828,38.885047501021596,38.124307739424474,38.14179635486936,26177200,MSFT
2015-09-22,38.38663864135742,38.517798270879666,37.87073609309928,37.93194458733222,28085900,MSFT
2015-09-23,38.36040496826172,38.62272756921916,38.04561651286765,38.412870822698345,17145200,MSFT
2015-09-24,38.39537811279297,38.58774955628024,37.835755734225444,37.99314994514912,27905600,MSFT
2015-09-25,38.42160415649414,39.11238939564546,38.26420996692518,38.89378672520102,29384600,MSFT
2015-09-28,37.85324478149414,38.552772762668184,37.78329031557047,38.325427419641315,27613800,MSFT
2015-09-29,37.984397888183594,38.09807220801061,37.643378264314485,37.92318940880257,32763600,MSFT
2015-09-30,38.701416015625,38.7363932440827,38.17677093120792,38.369142352113165,34958900,MSFT
2015-10-01,39.00745391845703,39.129870857833986,38.25546033587122,39.129870857833986,28657900,MSFT
2015-10-02,39.846893310546875,39.846893310546875,38.40411439450041,38.71016012534066,41839000,MSFT
2015-10-05,40.773765563964844,41.00111084310677,39.96056347198415,40.004283333094726,34369300,MSFT
2015-10-06,40.87870407104492,41.254700974269305,40.41526742383868,40.51145314358618,27017200,MSFT
2015-10-07,40.92241668701172,41.40334186486315,40.17916898811512,41.184739208056875,27711500,MSFT
2015-10-08,41.49079513549805,41.55200362761186,40.66010416816568,40.7125700195258,33772700,MSFT
2015-10-09,41.19350051879883,41.56949749533994,41.02736030297973,41.490800376165915,28600600,MSFT
2015-10-12,41.09731674194336,41.15852524470996,40.66011124468864,41.079828121779585,19769100,MSFT
2015-10-13,41.00112533569336,41.210985413059156,40.71257148187975,40.71257148187975,19987800,MSFT
2015-10-14,40.817501068115234,41.18475204492448,40.68633809890458,40.79126980851825,24697800,MSFT
2015-10-15,41.10605239868164,41.12354101587341,40.68633559291711,41.10605239868164,27189400,MSFT
2015-10-16,41.543251037597656,41.56948562690752,41.009863310608175,41.114791661011274,26450300,MSFT
2015-10-19,41.63944625854492,41.86679496122258,41.1148010510952,41.46456341085739,29387600,MSFT
2015-10-20,41.770606994628906,41.80558422941866,41.114798852578105,41.482049811032454,30802200,MSFT
2015-10-21,41.27219772338867,41.96298317805552,41.19350060405178,41.90177134247075,25144300,MSFT
2015-10-22,41.99794387817383,42.802403438008014,41.1759990400844,41.56073853832821,56637100,MSFT
2015-10-23,46.230098724365234,47.279392366520916,45.6879649545696,45.731684828073476,135227100,MSFT
2015-10-26,47.4367790222168,47.497987502493274,45.906560344080766,45.93279159688154,64633300,MSFT
2015-10-27,46.94711685180664,47.54171649052726,46.85093446121262,47.20944277259305,50999900,MSFT
2015-10-28,47.20069885253906,47.20069885253906,46.221359601939504,46.81595926656386,47000800,MSFT
2015-10-29,46.658573150634766,47.0695474026255,46.53615613998562,46.8159674030732,30202100,MSFT
2015-10-30,46.02899169921875,47.209448478596414,46.0115030800117,46.62359140980608,46619800,MSFT
2015-11-02,46.55363082885742,46.6585591872102,46.01149375020794,46.21260782688925,30285000,MSFT
2015-11-03,47.34933853149414,47.55919522176641,46.25632520745791,46.28255645983896,36596900,MSFT
2015-11-04,47.56794738769531,47.987664158481685,47.270647591436756,47.37557595023025,37087800,MSFT
2015-11-05,47.55045700073242,47.830268170833854,47.21817998538238,47.64664271588209,31468500,MSFT
2015-11-06,48.02262878417969,48.07509462125477,47.1831954046489,47.29686971717236,32851200,MSFT
2015-11-09,47.35807800292969,47.97890872891188,46.83343297672732,47.6990976035224,32513100,MSFT
2015-11-10,46.78971862792969,47.33185570457099,46.57986191200148,47.27938985778276,55283700,MSFT
2015-11-11,46.91212844848633,47.39305359520991,46.745988305275404,46.95584830989545,36516300,MSFT
2015-11-12,46.62358474731445,47.200695756225805,46.509910406519204,46.763490345365305,35361100,MSFT
2015-11-13,46.20386505126953,46.59735056345313,45.9327965127403,46.404979127360626,36848200,MSFT
2015-11-16,47.0170783996582,47.12200678240451,46.212618570301466,46.41373602935051,32165200,MSFT
2015-11-17,46.62973403930664,47.12270244818184,46.52409507332302,46.805792266421825,31551300,MSFT
2015-11-18,47.40441131591797,47.51885187820331,46.638547093446455,46.65615359211315,29710000,MSFT
2015-11-19,47.4836311340332,48.117451550242706,47.34278252577506,47.52764905256664,28149200,MSFT
2015-11-20,47.703712463378906,47.800546521692034,46.893833717661956,47.75653195648499,37147600,MSFT
2015-11-23,47.703712463378906,47.941395145212205,47.31637958822246,47.75653195648499,28235900,MSFT
2015-11-24,47.756526947021484,47.92378362050213,47.166724447303665,47.46602480255458,24600000,MSFT
2015-11-25,47.263553619384766,47.73891891792003,47.263553619384766,47.61567680898769,21005100,MSFT
2015-11-27,47.47482681274414,47.60687384449736,47.35158470742542,47.36038627576439,9009100,MSFT
2015-11-30,47.84456253051758,48.381548973295786,47.53645720667574,48.01182258468558,56241400,MSFT
2015-12-01,48.61042404174805,48.619225610721074,47.80054201430347,47.89737606348556,39952800,MSFT
2015-12-02,48.601619720458984,49.26184821882525,48.46957603564321,48.698453770848026,47274900,MSFT
2015-12-03,47.71250534057617,49.09458315920277,47.47482271877415,48.848098969820775,38627800,MSFT
2015-12-04,49.21783447265625,49.499531701311994,47.624481794619335,47.6420882911723,43963700,MSFT
2015-12-07,49.12980651855469,49.27065513623842,48.67204767155858,49.11220002158223,30709800,MSFT
2015-12-08,49.1121940612793,49.385086335994096,48.407951058328244,48.830496860098876,32878000,MSFT
2015-12-09,48.39915084838867,49.182621475402364,47.98540657466851,48.74246913590291,36373200,MSFT
2015-12-10,48.65443420410156,48.997752450639126,48.42555313434622,48.760069812706476,31775800,MSFT
2015-12-11,47.589271545410156,48.50478584767753,47.54525362554793,48.16146756456529,39549500,MSFT
2015-12-14,48.53999710083008,48.60161815671396,47.25475313797248,47.82695249471786,46768900,MSFT
2015-12-15,48.592830657958984,49.209044753318125,48.49599658264726,48.99777010190195,39843000,MSFT
2015-12-16,49.411502838134766,49.51713845991574,48.20548300359313,48.89212294040915,37503300,MSFT
2015-12-17,49.0329704284668,49.99250264600363,48.8833168894623,49.61397137205175,41280900,MSFT
2015-12-18,47.65088653564453,49.29705511437573,47.56285406522592,49.094585469555994,84684200,MSFT
2015-12-21,48.2671012878418,48.72485671009328,47.73891652985898,48.311115844816506,37246300,MSFT
2015-12-22,48.724853515625,48.83929404273272,47.97659602182544,48.407946711326694,28322200,MSFT
2015-12-23,49.13860321044922,49.19142269612368,48.80408651736882,49.03296759719589,27279800,MSFT
2015-12-24,49.006561279296875,49.261850449501495,48.795290030786525,49.173821322304846,9558500,MSFT
2015-12-28,49.2530517578125,49.2530517578125,48.3991550701099,48.72486688948357,22458300,MSFT
2015-12-29,49.78123474121094,50.04532550414251,49.349887278645156,49.552356975495904,27731400,MSFT
2015-12-30,49.5699462890625,49.98368710958324,49.552339796558094,49.71079487100266,21704500,MSFT
2015-12-31,48.83930587768555,49.46432142825415,48.7864863851221,49.33227773398959,27334100,MSFT
2016-01-04,48.240692138671875,48.240692138671875,46.99946276820537,47.81814632724664,53778000,MSFT
2016-01-05,48.46078109741211,48.76008487935578,48.011827103544846,48.35514545616625,34079700,MSFT
2016-01-06,47.580467224121094,47.888575876601344,47.21954244008686,47.818149890401564,39518900,MSFT
2016-01-07,45.92549514770508,47.0875004553374,45.83746601986892,46.39205892790544,56564900,MSFT
2016-01-08,46.066341400146484,46.902628084945555,45.907886303257165,46.10155103204757,48754000,MSFT
2016-01-11,46.03992462158203,46.524091424365686,45.300468708170484,46.22478776041113,36943800,MSFT
2016-01-12,46.462486267089844,46.744183534428075,45.828669094626974,46.444879768119165,36095500,MSFT
2016-01-13,45.45893859863281,47.59807949664352,45.159634837155295,47.36039680152052,66883600,MSFT
2016-01-14,46.75298309326172,47.025875400724075,45.39731305108845,45.775844340241974,52381900,MSFT
2016-01-15,44.88673782348633,45.74943602061298,44.31453842916244,45.16843505691153,71820700,MSFT
2016-01-19,44.50820541381836,45.494145705938635,44.06805307793125,45.31808409996463,43564500,MSFT
2016-01-20,44.710670471191406,45.23005030826177,43.2229535802448,43.99762255172671,63273000,MSFT
2016-01-21,44.43778991699219,45.40612729936125,44.279334770024455,44.89554885733266,40191200,MSFT
2016-01-22,46.0311279296875,46.066340919316595,45.12441191626369,45.25645894832503,37555800,MSFT
2016-01-25,45.59097671508789,46.34803921959432,45.46773460655812,45.72302039218596,34707700,MSFT
2016-01-26,45.92549514770508,46.16317782257787,45.37970716730976,45.5909817754509,28900800,MSFT
2016-01-27,45.08920669555664,45.95190487728929,44.913145088283564,45.784644839236734,36775200,MSFT
2016-01-28,45.82865905761719,45.960702733833706,45.11561111690391,45.65259746456625,62513800,MSFT
2016-01-29,48.4959831237793,48.4959831237793,47.536450924498006,48.179072913654,83611700,MSFT
2016-02-01,48.16146469116211,48.495981385201496,47.97660152791492,48.31111822195431,44208500,MSFT
2016-02-02,46.65614318847656,47.765325492376434,46.348037925753125,47.68609794509105,56313800,MSFT
2016-02-03,45.91669464111328,46.99946905742449,45.1244190398631,46.87622693236248,57559800,MSFT
2016-02-04,45.775848388671875,46.48889646671775,45.221255439080636,45.86387752310391,46987100,MSFT
2016-02-05,44.156089782714844,45.77585079118845,43.627908232208924,45.72303129289929,62009000,MSFT
2016-02-08,43.4958610534668,43.63670969044524,42.421888097695934,43.61910319106088,59290500,MSFT
2016-02-09,43.381412506103516,44.22650753060749,42.84442612700171,43.15253477240388,46740500,MSFT
2016-02-10,43.75994873046875,44.35855623477848,43.592692035301326,43.91840385561522,38237000,MSFT
2016-02-11,43.74234390258789,44.112073661412786,42.70358397945089,42.85323754029077,48878600,MSFT
2016-02-12,44.45539093017578,44.6138460575845,43.79516235200485,44.235314737452136,34243300,MSFT
2016-02-16,45.297664642333984,45.297664642333984,44.4465055807659,45.129207135004506,37291200,MSFT
2016-02-17,46.47688293457031,46.78720372763511,45.61685894638789,45.65232475968778,40789000,MSFT
2016-02-18,46.27296447753906,46.946801472710945,46.19316808027414,46.397094837222866,27176000,MSFT
2016-02-19,45.94491195678711,46.35275868702185,45.687789868601875,46.07790707335363,33559100,MSFT
2016-02-22,46.680816650390625,46.991134107652854,46.35276290162013,46.35276290162013,25008300,MSFT
2016-02-23,45.37748718261719,46.43257016637712,45.20016143031779,46.4059724873048,28895300,MSFT
2016-02-24,45.53705978393555,45.661186740718534,44.50857493632604,44.943019285066505,33014500,MSFT
2016-02-25,46.19316864013672,46.19316864013672,44.87209906988064,45.86511828394116,26939500,MSFT
2016-02-26,45.483882904052734,46.70742691814847,45.30655714542607,46.63649526181479,35975900,MSFT
2016-02-29,45.11147689819336,45.79417849278456,44.916418333394255,45.528188310892816,31654000,MSFT
2016-03-01,46.61874771118164,46.62761247369324,45.14694685099589,45.19128081017255,33024500,MSFT
2016-03-02,46.946807861328125,46.955672625694355,46.2463730991535,46.46802941258545,29289900,MSFT
2016-03-03,46.414825439453125,46.96453546989013,45.90944937246267,46.96453546989013,24427800,MSFT
2016-03-04,46.131107330322266,46.50349166706904,45.84738754147076,46.459161084224746,33034200,MSFT
2016-03-07,45.244483947753906,45.927185773825386,44.84550530404792,45.71439761480977,38407800,MSFT
2016-03-08,45.794189453125,46.21976911092172,44.863230358100296,45.040556061067214,33835100,MSFT
2016-03-09,46.84928512573242,46.85814989134437,45.98039266084343,46.00699033988667,28251600,MSFT
2016-03-10,46.148834228515625,46.93792999985853,45.359738457172725,46.92906523732707,38387800,MSFT
2016-03-11,47.053192138671875,47.053192138671875,46.44142205868968,46.99112865442178,32275700,MSFT
2016-03-14,47.14185333251953,47.514237620541,46.66307836535797,46.73400661218677,24083600,MSFT
2016-03-15,47.514251708984375,47.514251708984375,46.76062152916263,46.76948629431738,21104800,MSFT
2016-03-16,48.188072204589844,48.409728476703336,47.34578107632363,47.390111654305066,31691700,MSFT
2016-03-17,48.46293258666992,48.764385285541536,47.877760098531695,48.063950576074156,28223900,MSFT
2016-03-18,47.42557907104492,48.73778384040269,47.39011325457964,48.69344987871788,67625500,MSFT
2016-03-21,47.75362777709961,47.81569126267825,46.92906617474757,47.21278593230888,23925700,MSFT
2016-03-22,47.939815521240234,48.099408298613966,47.39897370705215,47.531968815598965,23124100,MSFT
2016-03-23,47.85116195678711,48.09055116080106,47.64723857163596,47.97528894060028,20129000,MSFT
2016-03-24,48.06394577026367,48.17034321725521,47.63836612891654,47.735895430888945,19950000,MSFT
2016-03-28,47.46990966796875,48.13487850700834,47.28371920476721,48.0639468740517,17025100,MSFT
2016-03-29,48.50725555419922,48.64025066425385,47.39010948212371,47.576299930435276,23924300,MSFT
2016-03-30,48.80872344970703,49.33183252658347,48.6757316803225,48.70232935775797,23008300,MSFT
2016-03-31,48.968299865722656,49.287485416793636,48.64024955254685,48.7200459403146,26360500,MSFT
2016-04-01,49.2697639465332,49.30522976759674,48.3831387131859,48.80871841932778,24399200,MSFT
2016-04-04,49.14561462402344,49.34953792916895,48.76436567634107,49.14561462402344,18928800,MSFT
2016-04-05,48.374267578125,49.030368270357606,48.28560303714329,48.93283896638093,19272300,MSFT
2016-04-06,48.87077713012695,48.94170876530908,48.06394838206612,48.19694350692935,21188700,MSFT
2016-04-07,48.285606384277344,48.68458839083625,48.081682999193156,48.64912257198509,19225100,MSFT
2016-04-08,48.250144958496094,49.01264322218654,48.16148378550244,48.471801273187175,22167200,MSFT
2016-04-11,48.152618408203125,48.897383751374136,48.14375026169246,48.312211223325974,21414200,MSFT
2016-04-12,48.45406723022461,48.569326067937105,47.66496798238541,48.20580988099828,24944300,MSFT
2016-04-13,49.07469940185547,49.15449579853354,48.66685265537039,48.87077602861293,20818000,MSFT
2016-04-14,49.08358383178711,49.27864250665024,48.826461648050724,48.95945681404059,20877100,MSFT
2016-04-15,49.340694427490234,49.580080258518336,48.86191600102048,49.03037357379757,28793800,MSFT
2016-04-18,50.05885314941406,50.17411536130873,48.95057175636713,49.19882908831,23786000,MSFT
2016-04-19,49.99677658081055,50.333694983163184,49.36727372599271,50.20956804077156,29596800,MSFT
2016-04-20,49.2874870300293,50.094315696219994,49.19882587725474,49.90812524606972,36195700,MSFT
2016-04-21,49.4559440612793,49.854926009047404,49.136758503064804,49.473676968091894,38909100,MSFT
2016-04-22,45.909454345703125,46.48576211087261,45.01396433170558,46.02471657517841,126834100,MSFT
2016-04-25,46.202030181884766,46.219763088091355,45.7764505795447,45.90944230278508,33226900,MSFT
2016-04-26,45.60799026489258,46.41481890583029,45.297672857688106,46.33502251794827,33532600,MSFT
2016-04-27,45.1646842956543,45.661195601340914,44.818901025457386,45.64346269232997,43369300,MSFT
2016-04-28,44.24260711669922,45.01397023810841,43.94115435696809,44.88097508032422,43134800,MSFT
2016-04-29,44.21599197387695,44.552910452676144,43.75494652452182,43.75494652452182,48411700,MSFT
2016-05-02,44.872093200683594,44.99622016342974,44.13619280410849,44.33125139254162,33114500,MSFT
2016-05-03,44.136192321777344,44.694767030236825,43.97659954793178,44.632703549542,26460200,MSFT
2016-05-04,44.21599197387695,44.384452904379685,43.85247582487471,44.1893943036739,24257600,MSFT
2016-05-05,44.2780647277832,44.597250365859345,44.09187423297445,44.216001229513616,25390700,MSFT
2016-05-06,44.677040100097656,44.677040100097656,44.029804156128876,44.26032520351518,24787300,MSFT
2016-05-09,44.39331817626953,44.8543636309132,44.33125469027965,44.76570247441517,17951600,MSFT
2016-05-10,45.23562240600586,45.3065506699946,44.499721796656296,44.62385217749892,22891000,MSFT
2016-05-11,45.262210845947266,45.909446765476105,45.21788026722459,45.33314247766863,24039100,MSFT
2016-05-12,45.67007064819336,45.93606096104346,45.14696155230605,45.39521895215233,24102800,MSFT
2016-05-13,45.288814544677734,46.01584690126251,45.25334872674517,45.60799675945114,22592300,MSFT
2016-05-16,45.95378112792969,46.06903995717445,44.99622438456269,45.040554963672705,20032000,MSFT
2016-05-17,45.09666061401367,46.18590992755554,44.962738695605026,46.17698316200662,27803500,MSFT
2016-05-18,45.36452865600586,45.659159714160886,44.90918510358838,45.069894191987046,24907500,MSFT
2016-05-19,44.92703628540039,45.19488359642488,44.4806229650718,45.06096164384431,23842400,MSFT
2016-05-20,45.19487762451172,45.73057558163854,44.99845810550848,45.06988245627433,23905800,MSFT
2016-05-23,44.66810607910156,45.248444632328784,44.62346543789853,45.177016881713854,26118700,MSFT
2016-05-24,46.06092834472656,46.16806659219002,44.998465826543836,45.26631314813423,34757900,MSFT
2016-05-25,46.53411102294922,46.86445924323115,46.23948008194329,46.35554506174377,24040200,MSFT
2016-05-26,46.328765869140625,46.409120389211466,45.855568920869445,46.3644797460305,24335200,MSFT
2016-05-27,46.712684631347656,46.712684631347656,46.22163071204053,46.35555265047176,17721400,MSFT
2016-05-31,47.31981658935547,47.31981658935547,46.49841763431707,46.65912331198068,37653100,MSFT
2016-06-01,47.185882568359375,47.2751672683213,46.8198238131731,46.8198238131731,25324800,MSFT
2016-06-02,46.85553741455078,47.08767422720844,46.284128961644306,46.998389527777405,22840800,MSFT
2016-06-03,46.23948669433594,46.801964954655,46.069847474293724,46.76625448199714,23368300,MSFT
2016-06-06,46.54304885864258,46.73946838303749,46.32876898873733,46.41805368697409,18243300,MSFT
2016-06-07,46.516265869140625,47.07874759736654,46.516265869140625,46.64126445775116,20866800,MSFT
2016-06-08,46.46268844604492,46.81981697615258,46.31090618120568,46.44483150866015,21149400,MSFT
2016-06-09,46.087703704833984,46.42697873383825,45.971638710220645,46.42697873383825,20305700,MSFT
2016-06-10,45.96269989013672,46.471610634962595,45.56985752394934,45.57878428883127,25833200,MSFT
2016-06-13,44.76633834838867,45.28417956354113,43.802087107774845,44.266357485057135,83217800,MSFT
2016-06-14,44.48954772949219,44.730607896000535,44.25741092386224,44.552045314270345,42577100,MSFT
2016-06-15,44.36454391479492,44.748459550729194,44.36454391479492,44.44489842942913,33757600,MSFT
2016-06-16,44.989524841308594,45.0609525930288,44.203836601699656,44.21276677359601,31188600,MSFT
2016-06-17,44.75739288330078,45.0252401490442,44.48061544537701,45.007383210546266,45710500,MSFT
2016-06-20,44.70382308959961,45.382373144579475,44.66810921178744,45.21273392790309,35607900,MSFT
2016-06-21,45.703792572021484,45.91807245527704,44.7841822609976,44.8198961425174,34097800,MSFT
2016-06-22,45.525230407714844,45.94485659902915,45.489516525856494,45.60558493896452,28816800,MSFT
2016-06-23,46.34663009643555,46.480555452903396,45.668083358127916,45.7841483674792,29028800,MSFT
2016-06-24,44.48954772949219,45.48058231920133,44.212770278429694,44.47169079014658,133503000,MSFT
2016-06-27,43.239585876464844,43.88242201971437,42.891384100825576,43.837777971873294,50216300,MSFT
2016-06-28,44.14133071899414,44.168117823781955,43.45385406438191,43.67706063772892,38140700,MSFT
2016-06-29,45.12346267700195,45.284171757043794,44.462769413956195,44.560980896855504,31304000,MSFT
2016-06-30,45.685935974121094,45.80200438699988,45.0877437805597,45.284166724529456,28527800,MSFT
2016-07-01,45.677001953125,46.17698600116757,45.59664743479428,45.65021824896898,21400400,MSFT
2016-07-05,45.685935974121094,45.784147446105976,45.30202366542337,45.38237819651434,24806400,MSFT
2016-07-06,45.873416900634766,46.016268974433736,44.98951735247344,45.33771906949205,28167500,MSFT
