Date,Close,High,Low,Open,Volume,Ticker
2015-12-30,105.72173309326172,106.74690024426704,105.56247999342109,106.49807297097038,13115000,META
2015-12-31,104.16905212402344,105.67196336982657,104.1292388495272,105.50276264842182,18391100,META
2016-01-04,101.74048614501953,101.7603889836279,99.28207172541345,101.47174846537406,37912400,META
2016-01-05,102.24810791015625,103.22350658266241,101.19307509301349,102.40735341861189,23258200,META
2016-01-06,102.48697662353516,103.28321932702845,100.42668714291776,100.65560397764992,25096200,META
2016-01-07,97.4606704711914,100.9542077255745,96.84358365603742,100.02856990923732,45172900,META
2016-01-08,96.8734359741211,100.02856398069865,96.57484020837819,99.41146960851268,35402300,META
2016-01-11,97.05259704589844,98.13748037114962,94.9425389206533,97.45072222340211,29932400,META
2016-01-12,98.90386199951172,99.49109068794968,97.09239985116999,98.53559492115896,28395400,META
2016-01-13,94.99229431152344,100.10818201366693,94.76336989811631,100.10818201366693,33410600,META
2016-01-14,97.90856170654297,98.40621627080465,92.01632589454398,95.40037845024467,48658600,META
2016-01-15,94.52450561523438,95.92788748528491,93.10121331093873,93.53915174106224,46132800,META
2016-01-19,94.81314849853516,96.96301224001569,93.47943033467095,96.07718773443078,30998300,META
2016-01-20,93.90741729736328,94.55436976712274,88.95078195567466,92.39455072227607,59051400,META
2016-01-21,93.71830749511719,95.53971735742886,92.18553058633472,94.46478931210572,30518900,META
2016-01-22,97.48057556152344,97.60996301066284,95.04206371342259,95.95775385541295,30495400,META
2016-01-25,96.55494689941406,99.01336182008964,96.47532034154126,98.25692470751103,32482000,META
2016-01-26,96.88338470458984,97.42085253290433,95.21127269686367,97.30142030012723,26877100,META
2016-01-27,94.00695037841797,97.39100315827136,93.78798873426831,97.33128703655842,58699400,META
2016-01-28,108.5981674194336,109.82239325755354,104.3183356101891,106.69712355260948,107475300,META
2016-01-29,111.68363952636719,112.31068156118947,108.32944493566234,108.47874282784085,62739500,META
2016-02-01,114.55011749267578,115.17716706816849,111.48457132095542,111.7433462123723,46132700,META
2016-02-02,114.07238006591797,117.03839702269603,112.6689905468366,114.2614912306865,59778600,META
2016-02-03,112.16139221191406,114.79895542376427,109.23518083743114,114.72928408597211,56919300,META
2016-02-04,109.9717025756836,111.41490535628147,108.73752139272187,111.27556268692801,38890200,META
2016-02-05,103.58181762695312,109.06597288853453,102.69599313635068,108.99630155535027,76894700,META
2016-02-08,99.28208923339844,102.19834539131669,97.00283033374981,99.93899692739255,71229700,META
2016-02-09,99.07306671142578,101.9196512870532,96.36582479947756,96.68432340125938,62709000,META
2016-02-10,100.5262222290039,102.76566777370944,99.76978516324922,101.07364528848545,45179400,META
2016-02-11,101.43195343017578,104.61693949402662,98.41616049626,99.13278425902787,43670600,META
2016-02-12,101.53148651123047,103.75102161944824,100.61579634018577,103.25336705428296,36176800,META
2016-02-16,101.13336181640625,103.44247870589781,99.76978556773693,103.31309125204399,45687200,META
2016-02-17,104.70651245117188,105.22407742653857,99.92903341089661,101.54142926478703,44073400,META
2016-02-18,102.98463439941406,105.5027652222899,102.5466959628771,105.3037064385581,29593500,META
2016-02-19,104.07947540283203,104.52736147381421,101.58124736074296,102.06895430175719,32404500,META
2016-02-22,106.6573257446289,107.74220900795376,104.84585591070758,104.99515379295013,35709700,META
2016-02-23,104.96528625488281,106.96585947158997,104.62688483972903,106.34876515773861,25319300,META
2016-02-24,106.3786392211914,106.44831055794906,102.25805994756797,103.72116561308471,34412400,META
2016-02-25,107.56304931640625,107.56304931640625,105.11458995128497,106.60755353442762,29906300,META
2016-02-26,107.41376495361328,108.93658678503544,106.65733544371356,108.19010489954564,26686200,META
2016-02-29,106.41844940185547,108.39912002017206,106.24924867373977,107.09525990792423,32779000,META
2016-03-01,109.30484771728516,109.30484771728516,107.0952602465562,107.32418468631174,26817300,META
2016-03-02,109.43423461914062,110.03142616554835,108.25976955473456,109.16550449814191,25670200,META
2016-03-03,109.06597137451172,109.78259513080523,108.03084901471061,109.73282663910486,21353100,META
2016-03-04,107.88154602050781,109.53376266850576,107.42370477426394,109.53376266850576,24938900,META
2016-03-07,105.23403930664062,107.56305906243948,104.22877494336377,107.56305906243948,31436400,META
2016-03-08,105.43309020996094,106.86633770236116,103.91026854608847,104.28848325942495,25617000,META
2016-03-09,107.00569152832031,107.00569152832031,104.99516274244094,106.1994859329341,20493300,META
2016-03-10,106.81658172607422,108.15029998634068,105.27384944761206,107.40381809552477,24854300,META
2016-03-11,108.89677429199219,108.90672191578018,107.41375823814018,107.97113650811116,20697600,META
2016-03-14,109.37451934814453,109.81245779393683,108.25977039231233,108.76738017324377,17249400,META
2016-03-15,110.15086364746094,110.3101167590513,108.32944605007931,108.59818377748647,17618500,META
2016-03-16,111.65377044677734,111.97226904164046,109.58352578336437,109.97169570855361,24744800,META
2016-03-17,110.49921417236328,112.16138615902914,110.21058121251947,111.62391832780618,24241200,META
2016-03-18,110.92719268798828,111.89264369976793,109.75272768297884,111.03667729305229,36256900,META
2016-03-21,111.32532501220703,111.8428900138091,110.5091718268555,111.13622144058085,18448000,META
2016-03-22,111.72344970703125,112.35049172447277,110.6485140254692,110.83762518989383,19001100,META
2016-03-23,112.0120849609375,112.65903738273583,111.47461714560993,111.48457236263607,18562000,META
2016-03-24,112.51969909667969,112.55950477912174,111.15612286805757,111.60400893478729,17839100,META
2016-03-28,113.15668487548828,114.05245691830122,112.42015073354162,112.78841780451495,21351800,META
2016-03-29,115.59519958496094,115.77435552874857,113.10692680658033,113.29603796769115,29825300,META
2016-03-30,114.16195678710938,116.441215658222,113.82355532009312,116.18244074589413,33235200,META
2016-03-31,113.56476593017578,114.47050084923885,113.23631210720089,114.16194986692648,21207500,META
2016-04-01,115.51557159423828,115.62505620261129,112.81828484731518,113.21641000561654,24760500,META
2016-04-04,112.02203369140625,114.01265173945536,111.08644077886949,113.53490006673728,48487900,META
2016-04-05,111.6935806274414,112.78841904236596,111.3750820413978,111.58409602658843,22962400,META
2016-04-06,113.17659759521484,113.27612698714924,111.8926479365253,111.94241642929542,20814600,META
2016-04-07,113.10693359375,114.35107005759677,112.53960766998011,113.25623148813288,20714500,META
2016-04-08,110.11103057861328,113.7936783893686,109.38445926999086,113.71405184788519,48497800,META
2016-04-11,108.4787368774414,110.38973612401085,108.25976766007156,110.18071453026268,39762300,META
2016-04-12,110.09114837646484,110.63857145977066,108.47874478040562,108.82710147268826,26248100,META
2016-04-13,109.99160766601562,112.1215684724733,106.02031900158923,111.70354048472491,88227400,META
2016-04-14,110.32005310058594,111.51442853454265,109.742779614126,110.10109148495246,28473300,META
2016-04-15,109.12570190429688,110.4494649848861,108.68776341902364,110.27030902214767,20922800,META
2016-04-18,109.931884765625,110.29019664164313,108.68774841656358,109.22521623059079,21167200,META
2016-04-19,111.76325988769531,111.92250539521616,108.64794513456174,110.57883962728468,30210500,META
2016-04-20,111.89264678955078,112.73865800272976,111.03668035919866,111.90260200672394,21027900,META
2016-04-21,112.90786743164062,113.50505137660961,111.78316328178308,112.02204293465536,20875200,META
2016-04-22,110.04137420654297,111.22579449284123,108.49864962208996,110.68832665520014,38458200,META
2016-04-25,109.58353424072266,110.15086014390741,108.55836704668756,109.35461739210052,21017900,META
2016-04-26,108.24981689453125,109.98165255516317,107.64267775257538,109.97169733822463,22521500,META
2016-04-27,108.37921142578125,108.42897992012205,105.8113120273599,107.43367078215466,52213100,META
2016-04-28,116.18244171142578,120.22339447536513,115.68478713089704,119.01907130171833,87110100,META
2016-04-29,117.02845001220703,117.2872249201239,115.29660664848346,116.27201294277396,37140600,META
2016-05-02,118.01380157470703,118.17305467819023,116.02318334280265,117.27727495511208,28095200,META
2016-05-03,116.879150390625,117.60572939019043,116.47107000605673,116.96872456659015,24117500,META
2016-05-04,117.50619506835938,117.74507473022976,116.02318657054329,116.06299984752168,23448400,META
2016-05-05,117.25736999511719,118.42188748629304,116.69999929411424,117.48629444366128,22056700,META
2016-05-06,118.92948150634766,119.07877938915688,116.56064859651501,116.61041708865334,26395600,META
2016-05-09,118.68064880371094,119.71577112526828,118.34224737218922,118.97924455566984,21138100,META
2016-05-10,119.93475341796875,119.93475341796875,118.44178968247536,119.05888409351088,23220000,META
2016-05-11,118.95934295654297,120.51203035098868,118.8598135630338,119.84517506151069,22038400,META
2016-05-12,119.71577453613281,120.27314518915725,118.3422507439202,119.41718636927214,22035500,META
2016-05-13,119.24797821044922,120.07408656769076,119.11859076400158,119.81530408118985,18124300,META
2016-05-16,118.11332702636719,119.04891999409722,116.79951934089377,118.81999556388037,31247800,META
2016-05-17,116.79951477050781,118.45173142813647,116.65021689521762,118.26262027986188,21328600,META
2016-05-18,117.09811401367188,117.71520077932205,116.1824314885354,116.25210281993479,21642300,META
2016-05-19,116.26205444335938,116.93886494035635,115.33641666943124,116.50093409660951,20544100,META
2016-05-20,116.79951477050781,117.43651195104755,116.40138963426912,116.41134485091656,18944800,META
2016-05-23,115.42598724365234,117.04833819820784,115.39612918829322,116.86918227244793,20441000,META
2016-05-24,117.14788055419922,117.17774620647096,115.57529791348934,115.69473014815244,20183600,META
2016-05-25,117.33698272705078,118.11332256730287,116.82937298780696,117.57585477168095,20019800,META
2016-05-26,118.90957641601562,119.19821695902448,117.3668443121834,117.68534291246807,18481300,META
2016-05-27,118.82000732421875,119.28780385438442,118.45174778706345,118.99916328058845,13493600,META
2016-05-31,118.25267791748047,119.5366276347749,117.56591976626247,118.89963038499248,23547600,META
2016-06-01,118.22281646728516,118.52141224175969,117.26732062001498,117.94413112769877,15029500,META
2016-06-02,118.37210845947266,118.8797182133575,117.66543992825542,118.13323640795268,13228300,META
2016-06-03,117.91426849365234,118.42187825312035,117.30712934442343,118.42187825312035,14135100,META
2016-06-06,118.2327651977539,118.86976239431777,117.80478199441204,118.06356447851785,12744700,META
2016-06-07,117.20760345458984,118.74038040221612,117.11802168560605,118.68065669169162,17103000,META
2016-06-08,117.83464050292969,118.04365449695241,116.71989160786949,117.20759852086147,14505600,META
2016-06-09,118.00383758544922,118.12327740418297,117.15782641849981,117.57585439365992,13859200,META
2016-06-10,116.07294464111328,117.55595300574623,115.71463277409244,116.98862714856413,18510800,META
2016-06-13,113.41546630859375,114.93829557532635,112.77846910667928,114.46054387708767,31718200,META
2016-06-14,114.40083312988281,114.4107807537254,113.04721211390378,113.53491145840026,17618500,META
2016-06-15,114.06242370605469,114.89848731606322,113.53491108709507,114.7591446466628,19819400,META
2016-06-16,113.85340881347656,113.96289342338052,112.4102136372604,113.33585141597183,19236300,META
2016-06-17,112.48983001708984,113.89321947900139,112.03198874689618,113.88326426189121,24644300,META
2016-06-20,112.83819580078125,114.18186157182424,112.22110142289517,113.23631336730818,20785400,META
2016-06-21,113.84345245361328,114.66956083146833,113.43537967010789,113.58467755426092,19166300,META
2016-06-22,113.37566375732422,114.20176454305575,113.07706798848237,114.1121903685667,14846300,META
2016-06-23,114.54016876220703,114.55011638543841,113.00739189435981,113.83350023889662,16176900,META
2016-06-24,111.55425262451172,113.14674576392103,110.47931690780808,110.48927212563115,40643100,META
2016-06-27,108.4588394165039,111.04664169078964,107.72231277085781,111.04664169078964,36130400,META
2016-06-28,112.17134094238281,112.22110943855643,110.03143229183202,110.1110512546609,26813800,META
2016-06-29,113.62449645996094,113.71407063872786,112.50974747579991,112.83820131849104,20968300,META
2016-06-30,113.74392700195312,114.63970674429385,113.13678782067808,114.13209695803309,23192700,META
2016-07-01,113.65435028076172,114.58993568528344,113.27612795712412,113.66429790451625,14980000,META
2016-07-05,113.66429901123047,113.66429901123047,112.44007304018338,113.40552410618672,14207000,META
2016-07-06,116.15257263183594,116.242154402364,112.4400738230179,112.82824377689204,24337600,META
2016-07-07,115.30655670166016,116.42130561754922,114.81885737316121,116.08289657785197,16630200,META
2016-07-08,116.6900405883789,116.94882308908359,115.30656150145185,115.88384262086767,18142600,META
2016-07-11,117.31709289550781,118.14319372345338,116.94882577426507,117.15783978569272,17711600,META
2016-07-12,117.37680053710938,118.16309562441565,117.01848865951143,118.07351385821332,15217700,META
2016-07-13,116.23219299316406,117.84459643432218,116.13266360401728,117.83464121732581,16207700,META
2016-07-14,116.73980712890625,117.08816380079114,116.15257080178094,116.94882113203718,14579700,META
2016-07-15,116.31182861328125,117.72516579276875,116.03314326449288,117.18769793713135,16646000,META
2016-07-18,118.81005096435547,119.04892302408331,116.34168103514818,116.76966425536375,20868400,META
2016-07-19,120.04422760009766,120.28309965080732,118.10337795007129,118.43182417219496,21541300,META
2016-07-20,121.34807586669922,121.6267611818484,119.99445497002719,120.68122063493433,20046500,META
2016-07-21,120.04422760009766,121.52723598892821,119.6859157272304,121.34808005249458,17801700,META
2016-07-22,120.4323959350586,120.44235115184127,118.75032119824327,119.3375574907337,18422400,META
2016-07-25,121.05944061279297,121.27840982527236,117.2275021752205,120.82056855990892,18487400,META
2016-07-26,120.6513671875,121.49737838183485,120.18357070765686,121.42770705038623,17612000,META
2016-07-27,122.76141357421875,124.41363022858492,120.94000379881234,121.84573107820165,52654200,META
2016-07-28,124.41364288330078,127.72802415217738,123.0500666236016,126.92181858264144,78955800,META
2016-07-29,123.35861206054688,125.24969327223741,123.12968762677491,124.06528060903437,35058800,META
2016-08-01,123.72687530517578,123.9956130222278,122.28368010662803,123.26903401740473,25006900,META
2016-08-02,122.5125961303711,124.21458141064642,121.49738416754596,123.4780471932808,23968400,META
2016-08-03,121.9353256225586,123.3387075699723,121.73625923716243,122.51259915619208,18525300,META
2016-08-04,123.77664184570312,124.20462506784904,121.93532150618454,122.36330472833045,21066000,META
