Date,Price,Close,High,Low,Open,Volume,Ticker
2015-05-14,28.880521774291992,28.880521774291992,28.479622656033424,28.53561436300858,180814000,AAPL
2015-05-15,28.840208053588867,29.001464435626257,28.714787182551436,28.907398782348185,152832000,AAPL
2015-05-18,29.158241271972656,29.276943414923643,28.748381575241645,28.75286186859711,203531600,AAPL
2015-05-19,29.131364822387695,29.312777392972247,29.035057316328558,29.27022315197837,178532800,AAPL
2015-05-20,29.129133224487305,29.335182353601112,28.967876789969793,29.115695757854766,145819600,AAPL
2015-05-21,29.427001953125,29.48075522315246,29.077614241603133,29.131367511630593,158921600,AAPL
2015-05-22,29.684560775756836,29.78086828529664,29.42923873802828,29.474034835932816,182384000,AAPL
2015-05-26,29.030582427978516,29.767435289034083,28.91859900134078,29.69800611131276,282790400,AAPL
2015-05-27,29.57257080078125,29.62184376356763,29.126879115752224,29.19182797535516,183332800,AAPL
2015-05-28,29.51435089111328,29.552424845093974,29.36205507519051,29.53226864900941,122933200,AAPL
2015-05-29,29.178396224975586,29.440436986994744,29.093287742153812,29.39116401456765,203538000,AAPL
2015-06-01,29.236621856689453,29.42699498601766,29.1268803220435,29.17839172437654,128451200,AAPL
2015-06-02,29.106731414794922,29.26350751598827,28.963392776923477,29.08433336428329,134670400,AAPL
2015-06-03,29.14256477355957,29.32621922681494,29.093291794269735,29.263508783621116,123934000,AAPL
2015-06-04,28.972349166870117,29.245588971936957,28.871564777205734,29.02162214269939,153800400,AAPL
2015-06-05,28.813329696655273,29.0462571005717,28.748380823281174,29.003702858464138,142507200,AAPL
2015-06-08,28.622970581054688,28.938764731101703,28.405722414068897,28.86933212124406,210699200,AAPL
2015-06-09,28.537853240966797,28.685672169851138,28.134713969769297,28.37659684899527,224301600,AAPL
2015-06-10,28.86484718322754,28.967870014957672,28.63415990468766,28.649837515002858,156349200,AAPL
2015-06-11,28.799890518188477,29.155996916506165,28.775254033039708,28.932030112412694,141563600,AAPL
2015-06-12,28.481863021850586,28.741665379991314,28.468425558061032,28.71031015866142,147544800,AAPL
2015-06-15,28.425870895385742,28.49754021576761,28.154871224293956,28.242218155111498,175955600,AAPL
2015-06-16,28.578168869018555,28.634160579854694,28.302690608594347,28.45050783666142,125976400,AAPL
2015-06-17,28.51097869873047,28.640878164028962,28.385556109546233,28.60504435907014,131672400,AAPL
2015-06-18,28.640880584716797,28.737186399984573,28.49306335007991,28.495303497057716,141628800,AAPL
2015-06-19,28.354202270507812,28.627442095144573,28.30940958494469,28.602805605465427,218867600,AAPL
2015-06-22,28.58040428161621,28.681188660933987,28.46170214770337,28.553527649723613,136157200,AAPL
2015-06-23,28.45050811767578,28.580409298194233,28.416912749095985,28.551294223415173,121075600,AAPL
2015-06-24,28.692384719848633,29.070889130084293,28.47065808302268,28.49081427331097,221123600,AAPL
2015-06-25,28.55577278137207,28.936515734964463,28.55577278137207,28.860367827738553,127752400,AAPL
2015-06-26,28.387794494628906,28.665512873567515,28.334042936160746,28.59384355936622,176267200,AAPL
2015-06-29,27.890586853027344,28.32508301553852,27.87938953765478,28.098876056746178,196645600,AAPL
2015-06-30,28.092159271240234,28.246696929171893,27.964498247780128,28.123514490424732,177482800,AAPL
2015-07-01,28.354202270507812,28.430351886442832,28.217582358189432,28.421393007583923,120955200,AAPL
2015-07-02,28.318363189697266,28.3743548905888,28.168304132672308,28.316123043216894,108844000,AAPL
2015-07-06,28.219818115234375,28.27133123347691,27.96225594148402,27.982413842963677,112241600,AAPL
2015-07-07,28.150388717651367,28.25341324455203,27.720371146535417,28.195181395875604,187787200,AAPL
2015-07-08,27.451616287231445,27.9152275908007,27.444897555238352,27.879393783927053,243046400,AAPL
2015-07-09,26.89170265197754,27.785330006081224,26.70133114969724,27.738297167310677,314380000,AAPL
2015-07-10,27.610628128051758,27.738289141701422,27.147016898615483,27.31051342214001,245418000,AAPL
2015-07-13,28.143680572509766,28.166076920045853,27.843564047584493,28.00258033644203,165762000,AAPL
2015-07-14,28.132474899291992,28.302690176077444,28.004813868885748,28.228780708807676,127072400,AAPL
2015-07-15,28.403474807739258,28.477384275626225,28.125756402361706,28.157111623514105,134596800,AAPL
2015-07-16,28.781982421875,28.79542330529911,28.522181730487784,28.609528676695973,144889600,AAPL
2015-07-17,29.030582427978516,29.030582427978516,28.737186396981723,28.909641830893467,184658800,AAPL
2015-07-20,29.579299926757812,29.780868700287222,29.272463055655816,29.332935054699643,235600800,AAPL
2015-07-21,29.283666610717773,29.769674281274277,29.18736250239939,29.75399837833402,307025600,AAPL
2015-07-22,28.045129776000977,28.107840221823945,27.321716084585486,27.321716084585486,461802400,AAPL
2015-07-23,28.031694412231445,28.463948833151722,28.009296358132023,28.26461845453453,203998000,AAPL
2015-07-24,27.883869171142578,28.161587550306,27.749489420497778,28.06752189572776,168649200,AAPL
2015-07-27,27.496408462524414,27.68454149849545,27.35083138209292,27.56807778367257,177822000,AAPL
2015-07-28,27.633028030395508,27.751731890613442,27.44713685232689,27.633028030395508,134472400,AAPL
2015-07-29,27.54568099975586,27.659904565881615,27.384424602573944,27.58151651412134,148046800,AAPL
2015-07-30,27.406824111938477,27.451616798547704,27.259005170411385,27.395625085920436,134513200,AAPL
2015-07-31,27.167177200317383,27.467291932744207,27.079830273194275,27.458333054483976,171540000,AAPL
2015-08-03,26.526634216308594,27.45161669011406,26.320583416018234,27.211972229365205,279904000,AAPL
2015-08-04,25.67555809020996,26.360896065522866,25.364244323075575,26.298185624478727,496554400,AAPL
2015-08-05,25.84576988220215,26.302662373753613,25.106678735247783,25.29705017954478,397250400,AAPL
2015-08-06,25.902013778686523,26.210237793846506,25.674784626801127,26.090998360062645,211612000,AAPL
2015-08-07,25.989757537841797,26.153994127175643,25.760278086551494,25.77827694607466,154681600,AAPL
2015-08-10,26.93467903137207,26.99542304111473,26.2169903328047,26.2169903328047,219806400,AAPL
2015-08-11,25.53304672241211,26.588206240596236,25.49705072051234,26.504962804225393,388331200,AAPL
